node_id,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27
2454,-1.294122,1.424181,-0.601332,-0.506625,1.598598,-0.228953,-0.615109,0.041735,0.676609,0.369656,0.321836,2.167828,1.630796,-0.271621,-1.566683,0.4789,1.967031,2.115261,0.390798,0.572699,1.154336,0.524349,1.893288,0.434164,-0.35504,2.220364,1.236887,-2.213196
2455,-0.52258,-2.357888,-0.086855,1.182161,-0.507077,-2.053554,-1.806376,-0.239742,0.836253,2.067696,-2.673368,-2.655271,-2.276091,-2.421323,-0.356113,-1.372364,-0.528619,0.651888,-0.528524,-0.41901,-0.210555,0.793398,1.240476,0.556758,-0.59654,4.732912,-0.993603,-0.323295
2456,-2.628285,-1.003835,1.844927,1.355644,0.908516,-1.484406,2.163828,0.298332,-0.518923,0.840547,-1.044976,1.965986,0.422232,1.455644,-0.045849,-1.010969,-0.248,1.666969,-0.990676,-0.128834,2.134878,0.752765,1.958565,-0.513826,0.485971,1.453956,1.066418,-0.919717
2457,1.458649,-0.491212,1.049759,1.210975,-2.488381,0.938767,0.077816,-0.73178,-0.496879,-0.574074,0.49051,-1.263869,-0.869934,0.375025,1.002437,-0.0721,-1.566014,-2.261016,0.644749,-0.480486,-0.83398,-0.453104,-2.234004,0.201462,0.30103,-2.451385,-1.676502,1.264805
2458,-0.152957,1.439124,1.328365,-0.45485,0.896066,-1.307263,0.058744,0.828205,-0.008751,-0.450683,0.010071,2.965494,0.742996,1.196878,0.591889,1.610892,0.651525,0.141651,-0.829463,0.832046,2.613131,-1.516138,0.695668,-1.871587,-0.421622,-0.640037,0.472555,-0.395235
2459,-2.361515,-0.580014,0.251297,2.562493,-1.51494,0.884582,3.678345,-0.409941,-1.699611,-1.246386,1.231416,0.201839,1.131377,1.602687,0.486497,-1.022964,-2.255173,-0.956587,0.964599,-1.428695,0.531647,0.579002,-1.115461,0.644767,1.68576,-3.471355,0.223923,0.332946
2460,0.785545,-2.727296,-0.055686,-1.632772,-0.688826,2.304696,0.042786,-1.674727,-1.566361,0.780859,-1.087456,-0.224863,-1.408813,-0.506275,1.893109,-0.571022,-0.893535,0.054832,-0.315386,-0.444419,-0.886997,-0.331172,-1.166846,0.528142,-1.526744,-0.835461,-0.090711,1.507693
2461,1.640513,-2.238627,0.631599,-2.01718,-1.348398,0.779032,-0.868165,-1.34763,0.257625,0.801301,-2.415278,-0.446517,-2.944715,-0.529064,3.338464,0.993436,-1.36805,-0.640434,-1.618707,-0.766936,-0.663605,-1.434021,-1.611742,-1.00273,-1.459015,-0.888383,-1.531776,1.231588
2462,-3.627042,0.71753,0.551668,2.526281,1.967283,-1.704911,1.812718,1.168641,0.070446,0.338356,0.692469,2.878094,2.651707,1.510915,-1.558728,-1.541758,1.428026,1.4726,-0.417519,-0.236961,2.690407,0.758297,2.586316,-0.144498,1.834687,0.711738,1.781664,-1.619297
2463,0.088504,0.436675,-2.023453,-2.420885,0.800164,2.54637,-0.854801,-1.03994,-1.019434,-1.230601,0.655574,-0.785572,0.356296,-0.019161,-0.273806,-0.162744,0.403152,1.058232,0.677716,0.064639,-2.784592,-0.505137,-1.349977,0.265201,-0.442974,-0.730654,1.861997,0.264345
2464,-4.457009,-0.865474,-0.88227,1.375538,0.927037,-0.150867,2.694778,-0.603469,-1.332434,-0.623975,0.982955,0.857847,1.415709,1.180772,-2.028177,-2.899864,-0.016874,1.867222,0.702496,-0.35961,0.216835,1.412571,2.407941,1.803861,1.689427,1.623101,2.466206,-1.605461
2465,-2.686282,-1.475757,-1.327683,2.077428,-0.818183,-0.210696,2.07877,-1.178193,-1.198301,0.309668,0.2189,-2.314402,0.548296,-0.501168,-1.888244,-3.370058,-1.952008,0.925305,0.687302,-1.202021,-0.488705,2.145086,0.789116,2.611501,0.963263,1.565786,-0.092331,0.43899
2466,-1.089799,1.56314,-0.981039,-2.529644,2.498566,0.792921,-1.20472,0.32153,-0.694531,-0.726453,1.290847,2.073564,1.687974,-0.068765,-1.603767,-0.499843,2.637448,2.655872,0.313516,0.459352,-0.137847,-0.277616,2.001989,1.324296,-0.382596,1.206883,3.292099,-1.117996
2467,-3.646728,-3.911333,0.563708,0.827607,-1.813579,1.326323,3.560547,-2.278894,-2.760091,-0.174183,-1.179116,1.192687,0.390106,2.072623,1.633439,-2.218264,-1.798711,0.350345,-1.112177,-1.515538,0.059305,0.417052,-0.658861,0.72046,0.030796,-1.386602,1.196539,1.510956
2468,-0.199803,-0.092709,-0.669595,1.984587,-1.945117,1.183598,1.821312,-0.523851,-0.946723,-0.584567,1.240866,-1.147727,0.431671,0.926016,0.596061,-0.528825,-1.594031,-1.436569,1.459728,-0.91602,-1.096331,0.495316,-1.332003,0.993683,1.702446,-2.585044,-0.594643,0.490063
2469,-0.642492,-2.903826,0.592399,-1.104922,-1.561023,0.745599,0.875415,-1.733179,-1.779557,1.025963,-1.48632,-0.053482,-1.911869,0.727312,2.514998,-0.942674,-1.726589,-0.667339,-1.106807,-0.937306,-1.132031,-0.046171,-2.234499,-0.553359,-0.332321,-0.357137,0.185972,1.587622
2470,1.650939,4.266084,0.686831,1.244711,1.0016,-1.935863,-0.554446,2.533751,1.278903,-0.728584,0.997156,1.228315,1.237733,1.228594,-1.157677,1.96651,1.497825,-1.628994,1.093459,1.108342,1.41628,-1.130966,0.616687,-0.796842,1.439208,-1.515317,-0.776697,-0.107118
2471,-0.381499,0.144503,0.334314,1.775057,-0.323992,-0.805236,1.09248,0.644635,-0.161957,-0.2074,1.055185,-1.251651,0.395305,-0.760874,-1.168429,-0.614352,-1.024402,-1.664415,1.644979,-0.136916,-0.336167,0.58548,0.083053,0.443808,0.546392,-1.224172,-0.900849,0.534793
2472,1.037884,-2.396899,2.028914,1.759089,-3.879898,0.108229,2.876596,-1.184771,-0.866141,0.119248,-1.530765,-1.594611,-2.634402,1.434169,4.56629,1.016763,-3.463948,-3.710781,-0.614545,-1.418767,0.075436,-0.645319,-3.58083,-1.642777,-0.130231,-3.88726,-3.352742,2.86631
2473,0.371051,-2.369574,-1.03338,0.001509,-1.965614,0.284122,-0.8,-0.419193,-0.060417,0.612817,-1.458479,-3.462788,-1.579847,-2.27605,1.025157,-1.344033,-1.71211,-0.442217,-0.09318,-0.655858,-1.697638,0.267376,-0.79247,1.66816,-0.348924,1.459764,-0.94533,1.087056
2474,-2.153496,-2.21294,-0.076223,3.122038,-2.560204,0.914038,3.45574,-1.346075,-1.648473,-0.602429,0.562297,-3.216485,0.312123,-0.093457,-0.391777,-1.668386,-3.5113,-1.382068,1.528444,-1.497694,0.029501,1.302444,-0.892368,1.598249,1.827855,-2.240792,-0.875349,0.627763
2475,-3.821051,-1.379231,1.648903,5.95538,-0.297406,-3.110672,3.275611,0.077004,0.101285,0.8245,-1.555497,-0.119822,1.363462,1.234365,-1.662327,-1.252129,-1.753386,-0.557118,0.203457,-1.161123,2.969014,1.579516,2.021797,0.83113,2.086205,1.676646,-0.774025,-0.836261
2476,2.182896,-0.043505,1.727001,-2.844496,0.82646,0.101977,-2.150925,-0.360689,0.72451,0.35569,-0.867293,1.187393,-2.143052,-1.227346,2.637307,1.516777,1.430695,-0.4198,-1.890581,0.670227,-0.686734,-1.685734,-0.265705,-1.878609,-2.229435,0.783961,-0.309619,0.524544
2477,-1.163086,-0.823865,-2.143192,1.847374,-0.094221,-1.056231,-0.743549,-0.117401,-0.695713,1.036399,-0.679201,-2.828807,-0.583291,-1.385247,-1.81122,-1.691956,-0.025259,0.576857,0.283481,-0.47213,-0.854142,1.276484,1.568806,2.772306,0.537904,3.242186,-0.481315,-0.749391
2478,-1.715592,4.421705,0.993641,4.584924,2.34494,-5.273108,1.171355,3.735391,2.514826,-0.41917,1.458556,2.670121,3.63212,1.851257,-3.783232,1.472326,1.990049,0.402484,1.374493,1.549178,5.405438,0.62868,4.426001,-1.284254,2.740896,1.055798,-0.547315,-2.734196
2479,-1.426591,2.28686,-0.038529,3.234972,1.218389,-3.199133,-0.659432,2.344057,1.257741,0.01467,0.545635,-0.093265,1.743607,-0.358014,-2.441603,-0.438378,1.371857,1.129103,0.791892,0.565231,1.453678,0.707999,3.02252,0.983956,1.178951,3.154192,0.361605,-2.078468
2480,-3.209339,-1.053121,-0.322572,2.060695,1.876547,-2.462106,0.440603,0.828332,0.146374,1.842181,-0.314839,-0.244327,1.8544,-1.978814,-4.420247,-1.772429,1.260642,1.750723,0.853445,-0.35776,2.151193,2.165772,4.190725,2.447945,0.513482,5.177808,0.475714,-1.867917
2481,-1.042348,-1.530063,1.015847,1.365521,-0.994982,-0.263076,2.052456,-1.207653,-1.194582,0.543343,-1.046102,-0.348838,-0.266196,0.545283,1.601787,-1.495658,-2.155758,-0.340368,-0.279791,-1.352962,0.154195,0.353485,-0.013112,0.080138,0.996893,-0.667022,-0.225248,0.619782
2482,-2.401321,-3.02413,0.760508,0.480553,0.149858,-1.754775,0.019627,-0.760053,-0.618588,1.611556,-1.973333,-0.116585,-0.110418,-0.854158,-0.803575,-1.822464,-0.155667,0.787185,-1.254389,-0.99803,1.124961,0.912729,1.373876,-0.058506,-0.568558,3.171975,0.050003,-0.464139
2483,1.585321,3.225259,0.237983,1.154943,2.207174,-4.943337,-3.877692,3.587574,3.709015,1.335327,-1.667,-0.134721,0.254738,-1.987415,-2.108608,2.168252,2.984042,0.644375,-0.886532,2.541639,2.899955,-0.761636,3.88519,-1.566983,-0.648784,4.013154,-1.924241,-2.53701
2484,-1.692679,-1.520028,-1.366664,-0.1965,-1.583643,4.403999,3.469787,-2.338556,-2.956251,-1.350413,2.536552,-0.253586,0.524292,1.334602,0.496765,-2.33865,-1.748043,-0.43615,0.860395,-1.740154,-1.699265,0.807012,-1.878404,1.362676,1.647608,-3.861115,0.966697,1.217084
2485,3.442306,0.168131,0.381393,1.480695,-3.028882,0.127826,0.005641,-0.688783,1.520351,-0.1515,0.097031,-2.993571,-1.664785,0.282834,1.517812,0.893989,-2.307646,-3.431927,1.450301,-0.249144,-1.161155,-0.489286,-2.020324,0.189328,0.050801,-3.5959,-3.515085,2.313514
2486,0.330066,1.406925,0.072587,0.017735,0.31808,0.620986,-0.019016,0.589366,-0.202275,-1.127952,2.024988,1.229967,1.349796,0.898178,-0.201485,0.659326,-0.382282,-1.3969,0.418897,-0.001114,-0.208732,-0.8561,-0.90286,-0.485108,-0.210824,-2.486038,0.064877,0.425915
2487,1.116847,1.55587,0.688896,3.208985,-0.491118,-2.509673,-0.138588,1.75793,1.155835,-0.142393,0.662634,-1.521942,0.217871,0.139671,-1.208926,1.059487,-0.521391,-1.672025,0.412119,0.342233,1.989276,-0.481681,1.137444,-0.065982,1.805217,-0.158976,-2.447995,0.251767
2488,0.022534,1.482249,-1.703714,-2.7072,1.486984,2.224671,-1.233374,-0.056649,-0.166027,-0.800666,1.842536,0.827961,0.669561,-0.10768,-1.281645,0.133501,2.021157,2.047853,0.901772,-0.119095,-1.156993,0.74336,0.700997,0.914631,-1.324042,0.41948,2.468376,-1.517208
2489,1.330504,1.451028,-0.940579,-0.476377,-0.495827,-0.406211,-1.458187,0.930492,0.635383,0.129731,0.253446,-1.33181,-0.369268,-0.861856,0.047848,0.26916,0.068146,-1.158491,0.472899,-0.005058,-0.272009,-0.662223,0.099324,-0.731283,-1.233002,-0.918019,-0.724531,-0.084805
2490,4.366969,1.705013,0.047618,-2.716348,-0.138647,0.294326,-2.143316,0.657933,1.132121,-0.265468,0.613659,0.913279,-0.615839,-0.411518,1.936573,2.835252,1.097347,-1.293619,-0.524659,1.652827,-1.008239,-1.31553,-2.436421,-2.472531,-0.790769,-2.625651,-1.36147,1.251449
2491,1.328478,-1.029708,-0.24277,-2.702091,2.016321,-1.356123,-5.326278,0.356534,1.149283,2.653926,-3.439624,-0.93669,-1.531412,-3.074457,-0.625808,0.384667,2.138586,2.308777,-1.914694,0.719162,0.31118,-0.351682,2.112594,0.050808,-2.191872,5.967283,-0.706087,-1.552042
2492,2.185859,-0.876917,1.126641,3.235126,-2.583789,-1.093386,0.853922,-0.85798,0.963924,0.852246,-1.065072,-3.556497,-2.498377,-0.76351,1.813203,0.19677,-3.427065,-3.751264,0.766759,-0.62801,-0.156583,-0.182095,-1.88325,-0.343597,1.093091,-1.860104,-4.013135,2.512079
2493,-3.565707,-1.795085,0.373703,3.546169,-0.908333,-0.080833,4.01285,-0.555658,-1.822616,0.077404,0.699496,-1.519612,0.825778,0.837538,0.407498,-2.633532,-2.468981,-0.062835,1.026376,-0.928291,0.160316,1.665497,0.096169,1.263549,2.153295,-1.247688,-0.177119,0.254961
2494,2.244593,3.948798,0.444001,2.621558,-0.546628,-1.16463,0.054359,2.571999,1.213113,-1.630211,1.741132,-0.357853,0.929203,1.14669,-1.138021,1.831867,-0.071466,-2.147257,1.257579,0.512336,1.450025,-0.577374,-0.356311,-0.926991,2.365199,-2.533338,-1.718829,0.267271
2495,-1.563044,-2.813514,0.201908,1.803475,-0.317226,-2.577687,0.947589,-0.597942,0.186494,1.700831,-1.795724,-0.901447,-1.002445,-1.180758,-0.052801,-0.667254,-0.543316,-0.493468,-0.36441,-1.04847,0.656389,0.065652,1.098312,0.549158,0.026625,2.048929,-0.783932,0.135682
2496,-2.782455,2.044874,0.064771,-1.270948,2.748608,-0.729339,0.05746,0.301686,0.198311,0.699214,0.281466,4.377169,2.167796,0.6921,-2.281372,-0.123932,3.630012,2.947097,-0.781528,0.9826,1.775038,0.083286,2.650565,-0.484045,0.025433,3.085775,2.874297,-2.655904
2497,-3.310407,1.915747,2.20488,2.425821,1.722467,-1.033103,3.320535,0.648679,0.405382,-0.912112,2.421837,3.772304,2.903924,2.640164,-0.968537,-0.477473,0.674582,0.439326,0.412191,0.904496,3.319974,0.660263,2.043387,-0.462112,1.944005,-0.200463,0.953085,-1.093809
2498,3.22911,0.526785,-0.797808,-1.610999,-0.963639,1.971201,-2.31926,-0.040392,0.024272,-0.259495,0.310193,-2.626514,-2.188214,-1.008682,1.173107,0.367132,-0.788485,-0.868941,0.891917,-0.015335,-2.083595,-0.722118,-1.553423,0.414353,-0.964342,-0.668701,-1.511131,0.944222
2499,4.089946,-0.606557,0.005623,-3.320721,-0.1276,-0.423923,-4.009228,-0.066282,1.452634,1.606419,-2.958984,-0.134895,-2.057239,-1.244182,2.036868,3.093651,0.881504,-0.676953,-1.7724,0.757375,-1.25186,-1.659545,-0.923653,-2.058592,-2.0702,1.584196,-1.606872,1.142368
2500,-0.733281,-0.660359,1.269542,3.27579,-1.143773,-1.419612,2.346027,0.672991,-0.111345,0.42377,-0.259925,-0.624836,0.182632,1.260471,0.545897,-0.170293,-1.643745,-1.364449,0.30615,-0.630033,0.877304,0.362326,-0.172988,-0.215334,1.894209,-0.791031,-0.990389,0.226222
2501,-0.622352,-2.302713,0.302717,1.070398,-3.675728,4.25774,4.82168,-3.057729,-3.372296,-2.544785,1.599736,-1.188192,-0.340474,2.495451,3.667419,-1.042314,-4.604285,-2.981872,0.404244,-1.442491,-1.730355,0.698438,-5.304394,0.934969,1.654358,-7.552416,-0.844922,3.946571
2502,2.811402,-0.924684,-1.565441,-2.339412,-1.102754,2.318015,-2.942086,-0.514227,-0.286502,-0.232963,0.174081,-3.291074,-1.447362,-3.003708,0.389467,-0.179542,-0.333688,-0.166275,0.459861,-0.604038,-3.535839,0.248422,-0.78093,1.167479,-2.015986,-0.094691,-1.121142,-0.105133
2503,-0.520236,-1.855771,-1.654505,1.29684,-0.813568,-0.113484,-0.080827,-0.621868,-0.402771,0.881011,-0.860115,-2.788583,-0.768601,-1.943572,-0.652519,-1.550953,-1.249328,-0.307368,0.836718,-1.429862,-0.974473,1.11262,1.040669,1.50409,0.222893,2.269235,-1.116016,-0.604443
2504,2.1027,-0.764282,-0.843591,-4.993857,1.35982,0.927768,-3.650444,0.141247,-0.045296,1.009974,-1.481016,0.943085,-1.246601,-2.182733,-0.133562,0.549504,2.73335,2.439949,-1.164104,0.081918,-2.322778,-1.383024,-0.078802,-0.434231,-3.007496,2.759331,1.343164,-1.270848
2505,-1.873445,-1.347118,0.671502,3.381421,-1.185011,-1.457384,2.587488,-0.742872,-0.548234,0.371807,-1.210448,-2.028642,-0.191649,0.595285,0.539256,-1.29104,-2.532037,-0.375074,0.149488,-1.227381,1.36094,1.215602,0.184784,0.655024,1.708911,-0.245126,-1.529681,0.572793
2506,-4.237432,1.594925,-1.014666,4.434367,0.636987,-0.692449,3.342632,1.307514,-0.193521,-1.201372,1.775609,-0.64994,2.620768,1.122771,-3.871374,-2.76211,-0.641881,0.389873,2.04103,-0.851972,2.24835,2.314854,2.530585,2.081843,3.430311,0.317105,0.332313,-0.725842
2507,-0.287726,0.303149,-0.380245,0.495623,-0.942235,1.069318,1.276191,-0.924859,-0.721858,-1.277129,1.370968,-0.916418,0.013503,0.773866,0.809764,-0.398793,-0.839659,-0.26447,1.033824,-0.84947,-0.750108,0.321388,-0.917181,0.502619,1.11054,-1.766438,1.060353,0.866528
2508,-0.169747,-0.862001,0.631942,-0.491255,0.803136,-1.573111,-1.809905,0.333927,0.990835,1.17667,-1.808684,0.777604,-0.221738,-0.35796,-0.490438,1.101335,0.675208,0.517821,-0.996431,0.684094,0.387632,0.362497,1.238971,-0.340379,-0.785268,2.107968,0.216038,-0.288833
2509,2.213269,1.538383,-1.733206,-1.454738,0.0281,2.325661,-0.642741,-0.128901,-0.406423,-0.795302,1.549252,-0.632176,0.452801,0.15418,0.390992,-0.185252,0.051996,-0.073645,0.902376,0.566991,-1.571869,-0.796788,-1.840311,-0.573387,1.113245,-2.594058,0.311167,1.131519
2510,0.197731,-2.373967,-2.910033,-2.645605,-0.122545,2.400723,-2.487742,-1.605997,-1.61018,0.431581,-1.072104,-2.772421,-0.960853,-3.032117,-0.49901,-1.915949,0.565371,2.416203,-0.592818,-1.283848,-2.748102,0.378546,0.548743,1.877562,-1.981346,3.075778,1.35065,-0.401289
2511,-1.37336,-1.019449,-0.127802,-5.996757,2.171893,1.864363,-1.981999,-0.209942,-0.497137,1.451042,-0.170751,2.783607,1.145283,-0.982146,-0.248099,-0.329688,2.516157,4.011574,-1.586668,0.33172,-0.512937,0.216046,2.246203,-0.391299,-2.47837,3.616425,3.934146,-1.864077
2512,0.608515,4.501888,-0.317519,-0.075745,2.486622,-1.910351,-1.844864,2.449121,2.227935,-0.961624,1.708136,1.076692,1.746137,-0.194238,-2.718724,1.759881,3.613062,0.584782,0.770013,1.828777,1.109802,-0.673754,1.999818,-0.12222,-0.085618,0.912786,0.981062,-1.927047
2513,-3.41743,-3.042637,-0.038227,1.807026,-1.589777,0.665394,3.011691,-2.043067,-1.916977,-0.039626,0.176356,-0.881059,-0.501158,0.752943,0.109684,-3.043292,-1.518558,0.321064,0.673218,-1.187387,-0.352491,1.763889,0.531912,1.01245,1.000595,0.121448,0.673626,0.315292
2514,-0.756454,-1.110106,-0.129237,2.966605,-2.383625,0.525227,3.011424,-0.397341,-1.561372,-1.034661,0.806612,-2.241878,0.210661,0.535989,0.991566,-1.353533,-3.134419,-1.709794,1.008791,-0.886059,-0.487069,0.512454,-1.545921,1.126397,1.390223,-2.800703,-1.479315,0.532758
2515,-0.085203,-1.160857,-1.090183,1.316473,-2.317007,2.079046,2.315471,-1.06347,-1.51421,-0.900175,1.764433,-3.029961,0.017688,0.20904,0.598978,-1.277829,-2.879007,-2.271873,1.181131,-1.20356,-1.631813,0.593776,-2.285241,1.712046,0.819132,-3.235129,-0.899746,1.831728
2516,0.112081,1.720483,0.700995,2.323143,0.05053,0.288652,1.414547,0.947775,-0.431287,-1.858308,1.287533,-1.175178,0.742091,1.331514,-1.068307,-0.350708,-0.640091,-0.283356,1.376624,0.299337,1.019763,0.708974,-0.317245,0.539366,1.436722,-1.316028,-0.722727,0.386076
2517,0.63813,-0.135357,0.675941,0.591522,-0.057902,-2.283008,-1.346119,0.268455,1.753884,1.110164,-1.497353,-1.026782,-1.277768,-1.50039,0.117924,0.467293,0.725925,-0.52136,-0.982238,-0.230116,0.2815,-0.050046,1.299838,-0.126268,-0.799134,2.168841,-1.337861,-0.293939
2518,1.406119,-1.565839,1.747278,0.681479,-3.67481,2.35551,3.329378,-1.82466,-1.228037,-1.10016,0.739743,-0.463359,-1.091191,2.176816,4.657158,1.191913,-4.134528,-3.715084,0.030046,-0.51426,-1.180826,-0.976009,-5.282285,-0.73242,0.92668,-6.244212,-1.856725,3.457427
2519,0.381044,0.17706,-1.933125,-5.125552,2.621342,1.285852,-3.139299,0.681226,-0.02349,0.497846,0.336211,2.494878,0.094179,-0.560013,-1.294189,0.107867,3.220295,3.607322,-1.125422,0.663546,-1.351338,-0.156682,1.565651,0.252391,-2.35445,3.492073,3.07124,-2.205611
2520,2.190843,0.875191,1.364474,1.385521,-0.539604,-2.889259,-1.547185,1.610436,2.393468,1.645615,-2.061749,-0.382183,-1.257697,-1.159818,1.327244,2.505142,0.404186,-1.810159,-1.193702,0.735436,1.739551,-0.99899,0.193279,-2.469095,-0.787856,1.558293,-3.255602,0.144065
2521,-1.592568,1.111317,0.544682,1.688091,-0.270405,0.450759,3.217267,-0.487066,-0.71908,-1.009135,2.025521,0.239367,1.457005,1.240503,-0.428607,-0.340452,-1.045202,-0.395174,1.182447,-0.710057,0.671108,1.330886,-0.961724,0.365853,2.452954,-2.424651,0.674953,0.789209
2522,0.23708,-2.578518,-0.684945,0.195133,-2.764206,3.575424,1.570103,-2.520889,-2.022736,-0.527844,0.130942,-2.022317,-1.617138,-0.346699,2.017389,-0.850509,-3.632149,-1.72156,0.092743,-1.481387,-2.255333,0.386279,-2.571965,0.621301,0.003689,-3.182263,0.250472,1.926131
2523,-0.172355,1.38246,-1.620499,-2.867796,2.286348,1.758031,-1.061876,1.04078,0.010032,-0.229692,2.060783,1.351058,0.673531,0.062524,-1.567924,-0.076532,1.594828,2.641211,0.164751,0.55687,-1.142713,0.718286,0.283727,0.898797,-0.233578,1.013746,2.644488,-1.084058
2524,-3.527217,-1.614358,-0.383462,0.722258,0.370912,0.825063,1.952823,-1.228685,-1.272422,0.022217,0.276159,-0.313699,1.461012,0.185339,-1.895244,-2.610882,-0.623577,1.228233,0.125978,-1.327035,-0.382512,1.408661,1.224106,1.598913,0.986772,0.732376,0.912965,-0.675656
2525,0.137118,0.885838,0.667968,-0.654815,2.571455,-3.358688,-3.152406,1.974715,1.676108,1.76007,-1.477802,1.782103,0.313082,-1.465574,-2.421818,1.20346,3.384624,2.72548,-1.69477,1.268028,2.218537,-0.5597,4.016653,-0.719734,-1.438104,6.196193,0.604461,-2.440935
2526,0.99723,-1.241125,1.049947,-3.517965,0.641537,-0.994249,-3.175079,-0.280935,1.103022,2.481529,-3.214778,1.378545,-1.763415,-1.740128,1.800504,2.039065,0.96229,0.483088,-2.188061,0.667153,-0.17484,-1.894673,0.708204,-1.704583,-2.198914,2.7665,-0.69777,0.231133
2527,5.324034,1.910959,0.262508,-0.950291,-0.634324,-1.237909,-2.935941,1.496526,1.920944,-0.65984,-0.162949,-0.964347,-1.438727,-0.698611,1.698954,4.201946,0.353867,-2.899288,0.142615,1.364173,0.130772,-2.860879,-1.980124,-2.177579,-0.84032,-2.267925,-2.638493,1.516278
2528,-0.32787,1.035125,1.297368,0.523232,1.129959,-2.339426,-0.039658,0.88206,0.788844,0.408689,-0.217495,3.158425,1.444754,1.637129,-0.646663,0.970286,2.127294,0.073815,-0.31355,0.871174,3.632542,-0.568979,1.40434,-1.547054,0.3336,0.538903,0.165226,-0.471037
2529,3.541441,1.121884,-1.205285,-1.588135,-0.844596,1.328249,-2.296706,-0.510972,0.804662,-1.040383,-0.107373,-1.60371,-1.408804,-0.613969,1.37571,0.839423,0.545614,-0.941743,-0.286175,0.369075,-1.946607,-1.027366,-1.173528,-0.338018,-0.547663,-0.589258,-0.961651,0.799955
2530,-1.209117,3.687533,2.573337,1.721632,1.488322,-2.4983,2.766818,1.941959,0.959095,-1.209762,1.725866,4.764923,3.670668,3.350356,-1.332509,1.470723,1.813665,0.205492,0.289269,1.776495,4.174149,-0.330854,0.693044,-1.88424,1.575712,-1.769573,0.778204,-1.665097
2531,2.517946,1.474659,-0.564259,-1.969843,0.444038,1.021068,-1.521238,0.44207,-0.144257,-0.383611,1.514788,0.198419,0.024629,0.089467,0.992464,1.103543,0.83133,-0.206144,0.183341,0.587332,-0.401134,-1.04411,-0.814765,-1.053832,-0.63099,-2.001024,-0.829142,0.31822
2532,0.037403,0.735135,1.117286,1.958758,1.054986,-3.543853,-1.858373,2.057868,2.303248,0.876992,-1.244304,0.646778,0.542514,-0.240593,-1.632162,0.883451,1.603841,0.214136,-0.224629,1.501654,2.578656,-0.400277,2.075371,-0.669918,0.149358,3.557031,-0.814244,-1.589382
2533,1.444475,-2.168957,0.489073,-1.045809,-1.204431,2.026241,-0.441401,-1.537399,-1.164454,0.552966,-1.234298,-1.035028,-1.760852,-0.248479,3.034539,0.152991,-1.889632,-0.684411,-0.53861,-0.849478,-1.946231,-0.376041,-1.674698,0.500559,-1.625084,-1.459736,-1.677889,1.111624
